1,2,3,female,male,C,Q,S,Dr,Master,Miss,Mr,Mrs,adult,aged,child,senior,High,Low,Age,Fare,SibSp,Parch,Family_Size,Family,AgeFill,Fare_Per_Person,Cabin,AgeClass,ClassFare
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.10931286311961322,0.08799672560421182,-0.0653759820426487,0.10306771417882528,0.009539842873176208,-0.035493827160493825,-0.10931286311961322,0.036553401383490065,1,-0.1988728839855395,0.014021163335044547
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.04147879307541066,-0.045966554255690746,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.04147879307541066,-0.02198230183233288,1,0.15394057720497975,-0.01073079302426505
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.09174267847375195,-0.047389857865947585,0.18462401795735128,-0.06359895248784138,0.1095398428731762,-0.035493827160493825,0.09174267847375195,-0.03371798532125628,1,0.20821957123429038,-0.04593784349103524
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.02135106367251596,-0.047446852470198135,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.02135106367251596,-0.023462600046840268,1,0.08609183466834142,-0.01517168766778722
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.10931286311961322,-0.047926622118307206,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.10931286311961322,-0.023942369694949336,1,-0.008896404882952222,-0.016610996612114418
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.04768263836723465,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023698385943876785,1,0.10914843382329197,-0.015879045358896757
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.10430864982333728,-0.047446852470198135,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.10430864982333728,-0.023462600046840268,1,0.22178931974161806,-0.01517168766778722
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.0,-0.01572076697673027,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.0,-0.015305344906980978,1,0.10914843382329197,0.00930007775179065
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.21740239196960517,0.038638812762234444,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.21740239196960517,0.06262306518559231,1,-0.0812683969220331,0.040090827137146796
0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,-0.19099167689191782,-0.03464570820592431,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.19099167689191782,-0.024767815521577998,1,-0.09709977018058204,-0.0190873340920004
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.0967468917700279,-0.04714587411487504,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.0967468917700279,-0.023161621691517167,1,0.004673343624375442,-0.014268752601817912
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.12187883446919855,-0.04368130484964479,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.12187883446919855,-0.029285613843438238,1,-0.022466153390279884,-0.03264072905758112
0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,-0.1595767485179545,-0.034637705538889126,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.1595767485179545,-0.010653453115531262,1,-0.06317539891226287,0.023255753126139804
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.10931286311961322,-0.047389857865947585,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.10931286311961322,-0.02340560544258972,1,-0.008896404882952222,-0.015000703855035578
0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0.5127027186848603,-0.047731435117449164,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.5127027186848603,-0.023747182694091293,1,0.6628061462297671,-0.016025435609540294
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.008785092322930637,-0.02186915750375859,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.008785092322930637,-0.01837954017049514,1,-0.03151265239516499,-0.02041714312884624
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.07161494907085725,0.4202699983358852,-0.0653759820426487,0.10306771417882528,0.009539842873176208,-0.035493827160493825,-0.07161494907085725,0.20269003774932673,1,-0.18530313547821184,0.1801577997008812
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.3480663187617344,-0.0018136931655947724,0.4346240179573513,0.26973438084549195,0.5095398428731762,0.4645061728395062,-0.3480663187617344,-0.03015349890082489,1,-0.26672162652217785,-0.03524438422974108
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.10931286311961322,0.08060401794671349,0.18462401795735128,-0.06359895248784138,0.1095398428731762,-0.035493827160493825,-0.10931286311961322,0.008946639949630748,1,-0.10388464443424586,0.034235217111405536
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,-0.04714587411487504,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023161621691517167,1,0.10914843382329197,-0.014268752601817912
0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.03519580740061799,-0.004164135029927315,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.03519580740061799,-0.009527028933579502,1,0.00015009412193288756,-0.0027121206550149665
0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0.03519580740061799,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.03519580740061799,-0.013499865149044088,1,0.00015009412193288756,-0.01065779308594414
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.30536419141670246,0.08799672560421182,-0.0653759820426487,0.10306771417882528,0.009539842873176208,-0.035493827160493825,0.30536419141670246,0.036553401383490065,1,-0.04960565040493521,0.014021163335044547
0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,-0.22240660526588113,-0.04091609060848891,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.22240660526588113,-0.027903006722860297,1,-0.1310241414489012,-0.028492907695847305
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.047731435117449164,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.023747182694091293,1,0.10914843382329197,-0.016025435609540294
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.07161494907085725,-0.04891875764366863,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.07161494907085725,-0.024934505220310765,1,0.03181284063903077,-0.019587403188198703
0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0,-0.019217932471103805,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,0.0,-0.02432734352297502,1,0.10914843382329197,-0.017765918096191456
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.19227044927043455,-0.04924413437409898,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.19227044927043455,-0.025259881950741123,1,0.3167775592929117,-0.02056353337948978
0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0.04147879307541066,-0.047446852470198135,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.04147879307541066,-0.023462600046840268,1,0.15394057720497975,-0.01517168766778722
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.12187883446919855,-0.04909774412345545,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.12187883446919855,-0.02511349170009759,1,-0.022466153390279884,-0.02012436262755918
0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.21740239196960517,-0.03455631255953132,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.21740239196960517,-0.024723117698381505,1,0.343917056307567,-0.018953240622410925
0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,-0.008785092322930637,-0.012109807460856489,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.008785092322930637,-0.013499865149044088,1,-0.03151265239516499,-0.01065779308594414
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.05904897772127193,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.05904897772127193,-0.013499865149044088,1,-0.06769864841470542,-0.01065779308594414
0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.08418092042044258,-0.03349098190884813,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.08418092042044258,-0.009506729485490263,1,-0.08579164642447565,-0.002671521758836491
1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-0.13444480581878387,-0.011556842687425654,-0.0653759820426487,0.26973438084549195,0.1095398428731762,-0.035493827160493825,-0.13444480581878387,-0.02177364692841563,1,-0.20791938299042462,-0.044305884976861144
1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.09174267847375195,0.04078586977167291,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,0.09174267847375195,0.012947973467220613,1,-0.12650089194645864,-0.009584264581224907
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.17214271986753985,-0.04486862737586426,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.17214271986753985,-0.020884374952506394,1,-0.07674514741959054,-0.00743701238478559
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,-0.07161494907085725,0.09172967699562189,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.07161494907085725,0.11571392941897976,1,-0.18530313547821184,0.09318169137053423
0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0.0,-0.03310060790713205,-0.0653759820426487,0.26973438084549195,0.1095398428731762,-0.035493827160493825,0.0,-0.028954902001651097,1,0.10914843382329197,-0.0316485935322197
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,-0.0967468917700279,-0.047731435117449164,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.0967468917700279,-0.023747182694091293,1,0.004673343624375442,-0.016025435609540294
0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,-0.07161494907085725,-0.031921288047947756,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.07161494907085725,-0.02340560544258972,1,0.03181284063903077,-0.015000703855035578
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,-0.13444480581878387,-0.04968330512602958,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.13444480581878387,-0.025699052702671716,1,-0.036035901897607546,-0.02188104563528156
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.1470107771683692,-0.04041192258527258,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.1470107771683692,-0.01642767016191472,1,-0.1310241414489012,-0.0165134031116854
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.13444480581878387,0.008872795131383032,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,-0.13444480581878387,-0.014963767655479403,1,-0.12197764244401609,-0.01358559809881477
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.033917035022101284,-0.04764203947105618,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.033917035022101284,-0.023657787047698314,1,0.07252208616101376,-0.015757248670361348
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.26010451931463713,0.004237103861004534,0.18462401795735128,0.26973438084549195,0.3095398428731762,0.21450617283950618,-0.26010451931463713,-0.02545506895159916,1,-0.1717333869708842,-0.021149094382063898
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.08545969279895929,-0.012109807460856489,-0.0653759820426487,0.26973438084549195,0.1095398428731762,-0.035493827160493825,0.08545969279895929,-0.021957968519559244,1,0.03633609014147332,-0.027573999826974453
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.15457253522167858,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.15457253522167858,-0.013499865149044088,1,0.08609183466834142,-0.01065779308594414
0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.26766627736794646,-0.038411255826477655,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.26766627736794646,-0.014427003403119787,1,0.1675103257123074,-0.012512069594095537
1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,-0.0967468917700279,0.06713611488750858,0.0596240179573513,-0.06359895248784138,0.009539842873176208,-0.035493827160493825,-0.0967468917700279,0.026123096025138442,1,-0.19434963448309694,0.003590857976692925
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.3242131484410804,-0.04714587411487504,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.3242131484410804,-0.023161621691517167,1,0.45925991861985216,-0.014268752601817912
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.13572357819730058,-0.03455631255953132,-0.0653759820426487,0.26973438084549195,0.1095398428731762,-0.035493827160493825,0.13572357819730058,-0.02944013688578419,1,0.25571369100993724,-0.03310429818461898
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0.0,-0.0485853782462031,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.024601125822845227,1,0.10914843382329197,-0.018587264995802096
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.26766627736794646,0.05694579194671192,-0.0653759820426487,0.10306771417882528,0.009539842873176208,-0.035493827160493825,0.26766627736794646,0.021027934554740117,1,-0.06317539891226287,-0.0015043034937054017
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,-0.17214271986753985,-0.047764031346592455,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.17214271986753985,-0.023779778923234587,1,-0.07674514741959054,-0.016123224296970176
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0037808790266546863,-0.04714587411487504,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0037808790266546863,-0.023161621691517167,1,0.11323133168299675,-0.014268752601817912
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,-0.045950353734619524,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.02196610131126166,1,0.10914843382329197,-0.010682191461051399
0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.0,0.07289413141282082,0.9346240179573513,0.26973438084549195,0.9095398428731762,0.9645061728395061,0.0,-0.026533033524519713,1,0.10914843382329197,-0.02438298810082555
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0.1797044779208492,-0.03143332054580265,-0.0653759820426487,0.10306771417882528,0.009539842873176208,-0.035493827160493825,0.1797044779208492,-0.023161621691517167,1,0.30320781078558406,-0.014268752601817912
0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.12944059252250792,-0.0321164750488058,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.12944059252250792,-0.008132222625447931,1,0.0679988366585712,7.749196124817368e-05
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.046483006371686605,-0.04768263836723465,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.046483006371686605,-0.023698385943876785,1,0.0589523376536861,-0.015879045358896757
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.1595767485179545,-0.045950353734619524,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.1595767485179545,-0.02196610131126166,1,-0.06317539891226287,-0.010682191461051399
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,-0.3606322901113197,0.014606413281588017,0.4346240179573513,0.10306771417882528,0.40953984287317624,0.21450617283950618,-0.3606322901113197,-0.025963368433000317,1,-0.28029137502950546,-0.022673992826267354
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,-0.26010451931463713,-0.022796295757834293,-0.0653759820426487,0.26973438084549195,0.1095398428731762,-0.035493827160493825,-0.26010451931463713,-0.025520131285218513,1,-0.1717333869708842,-0.021344281382921944
1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0.0,0.044494422787975704,-0.0653759820426487,0.10306771417882528,0.009539842873176208,-0.035493827160493825,0.0,0.01480224997537201,1,-0.15952460441679145,-0.007729988073073508
0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0.19227044927043455,-0.008401254444553691,0.0596240179573513,0.6030677141788253,0.40953984287317624,0.21450617283950618,0.19227044927043455,-0.0297979797206906,1,0.3167775592929117,-0.034177826689338206
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,-0.012256197711500019,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,0.011728054711857849,1,-0.15952460441679145,-0.01080418333658767
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,-0.02135106367251596,0.04741402994681031,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.02135106367251596,0.07139828237016817,1,0.08609183466834142,0.26941095958323813
1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0.3933259908637997,0.002529217603496666,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.3933259908637997,0.026513470026854533,1,-0.01794290388783733,0.003981231978409014
0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,-0.3229343760625637,-0.0060102136840426736,0.4346240179573513,0.10306771417882528,0.40953984287317624,0.21450617283950618,-0.3229343760625637,-0.029399472927272095,1,-0.2395821295075225,-0.0329823063090827
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.3606322901113197,-0.041127673317419025,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,-0.3606322901113197,-0.03163059047174675,1,-0.28029137502950546,-0.03967565894250667
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.10931286311961322,-0.047389857865947585,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,-0.10931286311961322,-0.02340560544258972,1,-0.008896404882952222,-0.015000703855035578
1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0.3304961341158731,-0.002944216274564552,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.3304961341158731,0.021040036148793316,1,-0.040559151400050106,-0.0014922018996522035
0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,-0.1470107771683692,-0.047528050262555084,0.0596240179573513,0.10306771417882528,0.1095398428731762,0.027006172839506175,-0.1470107771683692,-0.033764049453458775,1,-0.04960565040493521,-0.04607603588764274
0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0.0,-0.013150739736432427,0.3096240179573513,0.10306771417882528,0.3095398428731762,0.15200617283950618,0.0,-0.028932637671086555,1,0.10914843382329197,-0.03158180054052608
1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0.25510030601836114,-0.0068153600625821,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.25510030601836114,0.01716889236077577,1,-0.06769864841470542,-0.005363345687669751
0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0037808790266546863,-0.037484117572401957,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0037808790266546863,-0.013499865149044088,1,-0.022466153390279884,-0.01065779308594414
0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0.07917670712416662,-0.06285842768394742,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.07917670712416662,-0.038874175260589554,1,0.19464982272696274,-0.061406413309035075
0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0.0,0.07289413141282082,0.9346240179573513,0.26973438084549195,0.9095398428731762,0.9645061728395061,0.0,-0.026533033524519713,1,0.10914843382329197,-0.02438298810082555
0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0,-0.033482784054812094,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,-0.009498531631454223,1,-0.02518808529674976,-0.002655126050764412
0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,-0.26010451931463713,-0.0015941077896294738,0.4346240179573513,0.26973438084549195,0.5095398428731762,0.4645061728395062,-0.26010451931463713,-0.030122129561401277,1,-0.1717333869708842,-0.03515027621147023
0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,-0.3606322901113197,0.01326450265068898,0.18462401795735128,0.10306771417882528,0.2095398428731762,0.08950617283950618,-0.3606322901113197,-0.019843442676930455,1,-0.28481462453194806,-0.02334494814171687
0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,-0.3229343760625637,-0.019868490744963663,-0.0653759820426487,0.26973438084549195,0.1095398428731762,-0.035493827160493825,-0.3229343760625637,-0.024544196280928302,1,-0.2395821295075225,-0.018416476370051314
1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0.0,0.034735072745073606,-0.0653759820426487,-0.06359895248784138,-0.09046015712682379,-0.035493827160493825,0.0,0.05871932516843147,1,-0.15952460441679145,0.03618708711998595
